id,customer_id,campaign_id,is_converted,created_at
7276,504,211,0,12/14/2024
7277,925,212,0,11/28/2025
7278,671,212,0,11/28/2025
7279,313,212,0,11/28/2025
7280,712,212,0,11/28/2025
7281,734,212,0,11/28/2025
7282,363,212,0,11/28/2025
7283,132,212,0,11/28/2025
7284,409,212,0,11/28/2025
7285,575,212,0,11/28/2025
7286,618,212,1,11/28/2025
7287,734,212,0,11/28/2025
7288,130,212,0,11/28/2025
7289,345,212,0,11/28/2025
7290,965,212,0,11/28/2025
7291,956,212,0,11/28/2025
7292,585,212,0,11/28/2025
7293,256,212,0,11/28/2025
7294,713,212,0,11/28/2025
7295,81,212,0,11/28/2025
7296,831,212,0,11/28/2025
7297,98,212,0,11/28/2025
7298,98,212,0,11/28/2025
7299,956,212,0,11/28/2025
7300,801,212,0,11/28/2025
7301,257,212,0,11/28/2025
7302,17,212,0,11/28/2025
7303,256,212,1,11/28/2025
7304,580,212,0,11/28/2025
7305,841,212,0,11/28/2025
7306,843,212,0,11/28/2025
7307,223,212,0,11/28/2025
7308,791,212,0,11/28/2025
7309,605,212,0,11/28/2025
7310,693,212,0,11/28/2025
7311,914,212,0,11/28/2025
7312,901,212,0,11/28/2025
7313,418,212,0,11/28/2025
7314,914,212,0,11/28/2025
7315,370,212,0,11/28/2025
7316,912,212,1,11/28/2025
7317,794,212,0,11/28/2025
7318,357,212,0,11/28/2025
7319,365,212,0,11/28/2025
7320,946,212,1,11/28/2025
7321,448,212,0,11/28/2025
7322,806,212,0,11/28/2025
7323,580,212,0,11/28/2025
7324,839,212,0,11/28/2025
7325,336,212,0,11/28/2025
7326,202,212,0,11/28/2025
7327,276,212,0,11/28/2025
7328,791,212,0,11/28/2025
7329,828,212,0,11/28/2025
7330,592,212,0,11/28/2025
7331,87,212,0,11/28/2025
7332,526,212,0,11/28/2025
7333,313,212,0,11/28/2025
7334,934,213,0,4/4/2025
7335,400,213,0,4/4/2025
7336,400,213,0,4/4/2025
7337,402,213,1,4/4/2025
7338,654,213,0,4/4/2025
7339,899,214,0,9/28/2025
7340,834,214,0,9/28/2025
7341,524,214,1,9/28/2025
7342,966,214,0,9/28/2025
7343,814,214,0,9/28/2025
7344,100,214,0,9/28/2025
7345,886,214,0,9/28/2025
7346,924,214,0,9/28/2025
7347,244,214,0,9/28/2025
7348,926,214,0,9/28/2025
7349,547,214,0,9/28/2025
7350,708,214,1,9/28/2025
7351,888,214,0,9/28/2025
7352,31,214,1,9/28/2025
7353,106,214,0,9/28/2025
7354,824,215,0,11/7/2025
7355,818,215,0,11/7/2025
7356,973,215,0,11/7/2025
7357,891,215,0,11/7/2025
7358,753,215,0,11/7/2025
7359,928,215,0,11/7/2025
7360,918,215,0,11/7/2025
7361,442,215,0,11/7/2025
7362,255,215,0,11/7/2025
7363,869,215,1,11/7/2025
7364,509,215,0,11/7/2025
7365,224,215,0,11/7/2025
7366,52,215,0,11/7/2025
7367,809,215,0,11/7/2025
7368,234,215,0,11/7/2025
7369,735,215,0,11/7/2025
7370,619,215,0,11/7/2025
7371,990,215,0,11/7/2025
7372,614,215,0,11/7/2025
7373,320,215,0,11/7/2025
7374,186,216,0,5/22/2025
7375,974,216,0,5/22/2025
7376,609,216,0,5/22/2025
7377,173,216,0,5/22/2025
7378,231,216,0,5/22/2025
7379,611,216,0,5/22/2025
7380,903,216,0,5/22/2025
7381,781,216,0,5/22/2025
7382,2,216,0,5/22/2025
7383,522,216,0,5/22/2025
7384,781,216,0,5/22/2025
7385,765,216,0,5/22/2025
7386,993,216,0,5/22/2025
7387,160,216,0,5/22/2025
7388,531,216,0,5/22/2025
7389,961,216,0,5/22/2025
7390,683,216,0,5/22/2025
7391,128,216,0,5/22/2025
7392,420,216,0,5/22/2025
7393,635,216,0,5/22/2025
7394,48,216,0,5/22/2025
7395,34,216,0,5/22/2025
7396,8,216,0,5/22/2025
7397,781,216,0,5/22/2025
7398,358,216,0,5/22/2025
7399,77,216,0,5/22/2025
7400,866,216,0,5/22/2025
7401,940,216,0,5/22/2025
7402,560,216,0,5/22/2025
7403,173,216,0,5/22/2025
7404,347,216,0,5/22/2025
7405,391,216,0,5/22/2025
7406,796,216,0,5/22/2025
7407,356,216,0,5/22/2025
7408,694,216,0,5/22/2025
7409,406,216,0,5/22/2025
7410,144,216,0,5/22/2025
7411,180,216,0,5/22/2025
7412,774,216,0,5/22/2025
7413,218,216,0,5/22/2025
7414,799,216,0,5/22/2025
7415,694,216,0,5/22/2025
7416,336,217,0,5/22/2025
7417,441,217,0,5/22/2025
7418,292,217,1,5/22/2025
7419,409,217,0,5/22/2025
7420,174,217,0,5/22/2025
7421,82,217,0,5/22/2025
7422,623,217,0,5/22/2025
7423,292,217,0,5/22/2025
7424,927,217,0,5/22/2025
7425,142,217,0,5/22/2025
7426,605,217,1,5/22/2025
7427,915,217,0,5/22/2025
7428,441,217,0,5/22/2025
7429,622,217,0,5/22/2025
7430,91,217,0,5/22/2025
7431,540,217,0,5/22/2025
7432,540,217,0,5/22/2025
7433,202,217,0,5/22/2025
7434,365,217,0,5/22/2025
7435,508,217,0,5/22/2025
7436,450,217,0,5/22/2025
7437,340,217,0,5/22/2025
7438,508,217,0,5/22/2025
7439,227,217,0,5/22/2025
7440,467,217,0,5/22/2025
7441,558,217,0,5/22/2025
7442,828,217,0,5/22/2025
7443,383,217,0,5/22/2025
7444,867,217,0,5/22/2025
7445,605,217,0,5/22/2025
7446,953,217,0,5/22/2025
7447,751,217,0,5/22/2025
7448,352,217,0,5/22/2025
7449,198,217,0,5/22/2025
7450,87,217,1,5/22/2025
7451,43,217,0,5/22/2025
7452,658,217,0,5/22/2025
7453,937,217,0,5/22/2025
7454,632,217,0,5/22/2025
7455,731,217,0,5/22/2025
7456,894,217,0,5/22/2025
7457,82,217,0,5/22/2025
7458,912,217,0,5/22/2025
7459,472,218,0,8/27/2025
7460,10,218,0,8/27/2025
7461,896,218,0,8/27/2025
7462,987,218,1,8/27/2025
7463,761,218,0,8/27/2025
7464,326,218,0,8/27/2025
7465,332,218,0,8/27/2025
7466,866,218,0,8/27/2025
7467,643,219,0,2/12/2025
7468,614,219,1,2/12/2025
7469,643,219,0,2/12/2025
7470,928,219,0,2/12/2025
7471,776,219,0,2/12/2025
7472,299,219,0,2/12/2025
7473,676,219,0,2/12/2025
7474,824,219,0,2/12/2025
7475,823,219,0,2/12/2025
7476,602,219,0,2/12/2025
7477,897,219,0,2/12/2025
7478,264,219,0,2/12/2025
7479,95,219,0,2/12/2025
7480,482,219,0,2/12/2025
7481,339,219,0,2/12/2025
7482,591,219,0,2/12/2025
7483,320,219,0,2/12/2025
7484,225,219,0,2/12/2025
7485,776,219,0,2/12/2025
7486,574,219,0,2/12/2025
7487,234,219,0,2/12/2025
7488,776,219,0,2/12/2025
7489,583,219,0,2/12/2025
7490,676,219,0,2/12/2025
7491,273,219,0,2/12/2025
7492,480,219,0,2/12/2025
7493,674,219,0,2/12/2025
7494,541,219,0,2/12/2025
7495,947,219,0,2/12/2025
7496,444,219,1,2/12/2025
7497,237,219,0,2/12/2025
7498,858,219,0,2/12/2025
7499,83,219,0,2/12/2025
7500,285,219,0,2/12/2025
7501,487,219,1,2/12/2025
7502,35,219,0,2/12/2025
7503,131,219,0,2/12/2025
7504,234,219,0,2/12/2025
7505,509,219,0,2/12/2025
7506,756,219,0,2/12/2025
7507,266,219,0,2/12/2025
7508,300,219,0,2/12/2025
7509,685,219,0,2/12/2025
7510,962,219,0,2/12/2025
7511,858,219,0,2/12/2025
7512,405,219,0,2/12/2025
7513,984,219,0,2/12/2025
7514,240,219,0,2/12/2025
7515,366,219,0,2/12/2025
7516,475,219,0,2/12/2025
7517,529,219,0,2/12/2025
7518,390,219,0,2/12/2025
7519,475,219,0,2/12/2025
7520,616,219,0,2/12/2025
7521,111,219,0,2/12/2025
7522,480,219,0,2/12/2025
7523,636,219,0,2/12/2025
7524,532,219,0,2/12/2025
7525,73,219,0,2/12/2025
7526,909,219,0,2/12/2025
7527,178,219,0,2/12/2025
7528,968,219,0,2/12/2025
7529,529,219,0,2/12/2025
7530,959,219,0,2/12/2025
7531,910,219,0,2/12/2025
7532,251,219,0,2/12/2025
7533,743,219,0,2/12/2025
7534,479,219,0,2/12/2025
7535,33,219,0,2/12/2025
7536,785,219,0,2/12/2025
7537,719,219,0,2/12/2025
7538,179,219,0,2/12/2025
7539,266,219,0,2/12/2025
7540,473,219,1,2/12/2025
7541,32,219,0,2/12/2025
7542,608,219,0,2/12/2025
7543,529,219,0,2/12/2025
7544,4,219,0,2/12/2025
7545,911,219,0,2/12/2025
7546,111,219,0,2/12/2025
7547,889,220,0,10/29/2025
7548,327,220,0,10/29/2025
7549,279,220,0,10/29/2025
7550,484,220,0,10/29/2025
7551,578,220,0,10/29/2025
7552,83,220,0,10/29/2025
7553,971,220,0,10/29/2025
7554,330,220,1,10/29/2025
7555,643,220,0,10/29/2025
7556,789,220,0,10/29/2025
7557,803,220,0,10/29/2025
7558,324,220,0,10/29/2025
7559,719,220,0,10/29/2025
7560,959,220,0,10/29/2025
7561,273,220,0,10/29/2025
7562,442,220,0,10/29/2025
7563,963,220,0,10/29/2025
7564,681,220,0,10/29/2025
7565,615,220,0,10/29/2025
7566,126,220,0,10/29/2025
7567,947,220,0,10/29/2025
7568,337,220,0,10/29/2025
7569,389,220,0,10/29/2025
7570,510,220,0,10/29/2025
7571,299,220,0,10/29/2025
7572,95,220,0,10/29/2025
7573,973,220,0,10/29/2025
7574,649,220,0,10/29/2025
7575,962,220,0,10/29/2025
7576,889,220,0,10/29/2025
7577,44,220,0,10/29/2025
7578,517,220,0,10/29/2025
7579,674,220,0,10/29/2025
7580,382,220,0,10/29/2025
7581,930,220,0,10/29/2025
7582,804,220,1,10/29/2025
7583,800,220,0,10/29/2025
7584,426,220,0,10/29/2025
7585,804,220,0,10/29/2025
7586,339,220,0,10/29/2025
7587,441,221,0,10/10/2025
7588,936,221,0,10/10/2025
7589,837,221,0,10/10/2025
7590,791,221,0,10/10/2025
7591,121,221,0,10/10/2025
7592,202,221,0,10/10/2025
7593,916,221,0,10/10/2025
7594,24,221,0,10/10/2025
7595,66,221,0,10/10/2025
7596,906,221,1,10/10/2025
7597,21,221,0,10/10/2025
7598,558,221,0,10/10/2025
7599,672,221,0,10/10/2025
7600,198,221,0,10/10/2025
7601,76,222,0,3/15/2025
7602,886,222,0,3/15/2025
7603,14,222,0,3/15/2025
7604,499,222,0,3/15/2025
7605,269,222,0,3/15/2025
7606,613,222,0,3/15/2025
7607,598,222,0,3/15/2025
7608,723,222,0,3/15/2025
7609,402,222,0,3/15/2025
7610,485,222,0,3/15/2025
7611,923,222,0,3/15/2025
7612,934,222,0,3/15/2025
7613,820,222,0,3/15/2025
7614,469,222,0,3/15/2025
7615,589,222,0,3/15/2025
7616,9,222,0,3/15/2025
7617,764,222,0,3/15/2025
7618,18,222,0,3/15/2025
7619,597,222,0,3/15/2025
7620,907,222,0,3/15/2025
7621,113,222,0,3/15/2025
7622,547,222,0,3/15/2025
7623,26,222,0,3/15/2025
7624,624,222,0,3/15/2025
7625,415,222,0,3/15/2025
7626,413,222,0,3/15/2025
7627,30,222,0,3/15/2025
7628,496,222,0,3/15/2025
7629,253,222,0,3/15/2025
7630,57,222,0,3/15/2025
7631,399,222,0,3/15/2025
7632,85,222,0,3/15/2025
7633,413,222,0,3/15/2025
7634,741,222,0,3/15/2025
7635,329,222,0,3/15/2025
7636,976,222,0,3/15/2025
7637,957,222,0,3/15/2025
7638,204,222,0,3/15/2025
7639,407,222,0,3/15/2025
7640,750,222,0,3/15/2025
7641,530,222,0,3/15/2025
7642,689,222,0,3/15/2025
7643,708,222,0,3/15/2025
7644,556,222,0,3/15/2025
7645,263,222,0,3/15/2025
7646,556,222,0,3/15/2025
7647,780,222,0,3/15/2025
7648,315,222,0,3/15/2025
7649,41,222,0,3/15/2025
7650,213,222,0,3/15/2025
7651,191,222,0,3/15/2025
7652,692,222,0,3/15/2025
7653,850,222,0,3/15/2025
7654,421,222,0,3/15/2025
7655,769,222,0,3/15/2025
7656,54,222,0,3/15/2025
7657,665,223,0,5/10/2025
7658,461,223,0,5/10/2025
7659,188,223,0,5/10/2025
7660,993,223,0,5/10/2025
7661,45,223,0,5/10/2025
7662,960,223,0,5/10/2025
7663,64,223,0,5/10/2025
7664,325,223,0,5/10/2025
7665,232,223,0,5/10/2025
7666,629,223,0,5/10/2025
7667,695,223,1,5/10/2025
7668,642,223,0,5/10/2025
7669,431,223,0,5/10/2025
7670,398,223,0,5/10/2025
7671,896,223,0,5/10/2025
7672,247,223,0,5/10/2025
7673,599,223,1,5/10/2025
7674,641,223,1,5/10/2025
7675,543,223,0,5/10/2025
7676,321,223,0,5/10/2025
7677,162,223,0,5/10/2025
7678,358,223,0,5/10/2025
7679,230,223,0,5/10/2025
7680,745,223,0,5/10/2025
7681,642,223,0,5/10/2025
7682,212,223,0,5/10/2025
7683,466,223,0,5/10/2025
7684,228,223,0,5/10/2025
7685,277,223,0,5/10/2025
7686,840,223,0,5/10/2025
7687,182,223,0,5/10/2025
7688,319,223,1,5/10/2025
7689,977,223,0,5/10/2025
7690,462,224,0,4/17/2025
7691,906,224,0,4/17/2025
7692,71,224,0,4/17/2025
7693,646,224,0,4/17/2025
7694,577,224,1,4/17/2025
7695,546,224,0,4/17/2025
7696,646,224,0,4/17/2025
7697,682,224,0,4/17/2025
7698,210,224,0,4/17/2025
7699,684,224,0,4/17/2025
7700,71,224,0,4/17/2025
7701,540,224,0,4/17/2025
7702,164,224,0,4/17/2025
7703,276,224,0,4/17/2025
7704,281,224,0,4/17/2025
7705,758,224,0,4/17/2025
7706,534,224,1,4/17/2025
7707,755,224,0,4/17/2025
7708,74,224,0,4/17/2025
7709,507,224,0,4/17/2025
7710,582,224,0,4/17/2025
7711,195,224,0,4/17/2025
7712,79,224,0,4/17/2025
7713,713,224,0,4/17/2025
7714,605,224,0,4/17/2025
7715,942,224,0,4/17/2025
7716,125,224,0,4/17/2025
7717,21,224,0,4/17/2025
7718,558,224,0,4/17/2025
7719,307,225,0,1/1/2025
7720,137,225,0,1/1/2025
7721,739,225,0,1/1/2025
7722,471,225,0,1/1/2025
7723,577,225,0,1/1/2025
7724,124,225,0,1/1/2025
7725,471,225,0,1/1/2025
7726,885,225,1,1/1/2025
7727,507,225,0,1/1/2025
7728,751,225,0,1/1/2025
7729,418,225,1,1/1/2025
7730,623,225,0,1/1/2025
7731,164,225,0,1/1/2025
7732,290,225,0,1/1/2025
7733,758,225,0,1/1/2025
7734,293,225,0,1/1/2025
7735,731,225,0,1/1/2025
7736,953,225,0,1/1/2025
7737,672,225,0,1/1/2025
7738,704,225,0,1/1/2025
7739,335,225,0,1/1/2025
7740,99,225,0,1/1/2025
7741,19,225,0,1/1/2025
7742,508,225,0,1/1/2025
7743,344,225,0,1/1/2025
7744,336,225,0,1/1/2025
7745,534,225,0,1/1/2025
7746,393,225,0,1/1/2025
7747,787,225,0,1/1/2025
7748,390,226,0,2/11/2025
7749,869,226,0,2/11/2025
7750,84,226,0,2/11/2025
7751,395,226,0,2/11/2025
7752,636,226,0,2/11/2025
7753,535,226,0,2/11/2025
7754,32,226,0,2/11/2025
7755,241,226,0,2/11/2025
7756,719,226,0,2/11/2025
7757,63,226,0,2/11/2025
7758,800,226,0,2/11/2025
7759,655,226,1,2/11/2025
7760,83,226,0,2/11/2025
7761,426,226,0,2/11/2025
7762,511,226,0,2/11/2025
7763,483,226,0,2/11/2025
7764,366,226,0,2/11/2025
7765,84,226,0,2/11/2025
7766,735,226,0,2/11/2025
7767,583,226,0,2/11/2025
7768,412,227,1,8/25/2025
7769,924,227,0,8/25/2025
7770,30,227,0,8/25/2025
7771,243,227,0,8/25/2025
7772,216,227,0,8/25/2025
7773,102,227,0,8/25/2025
7774,966,227,0,8/25/2025
7775,346,227,0,8/25/2025
7776,923,227,1,8/25/2025
7777,423,227,0,8/25/2025
7778,737,227,1,8/25/2025
7779,275,227,0,8/25/2025
7780,429,227,0,8/25/2025
7781,209,227,0,8/25/2025
7782,9,227,0,8/25/2025
7783,958,227,0,8/25/2025
7784,513,227,0,8/25/2025
7785,209,227,1,8/25/2025
7786,838,227,0,8/25/2025
7787,89,227,0,8/25/2025
7788,803,228,0,3/11/2025
7789,518,228,0,3/11/2025
7790,782,228,0,3/11/2025
7791,241,228,1,3/11/2025
7792,919,228,0,3/11/2025
7793,49,228,0,3/11/2025
7794,4,228,0,3/11/2025
7795,178,228,0,3/11/2025
7796,911,228,0,3/11/2025
7797,555,228,0,3/11/2025
7798,959,228,0,3/11/2025
7799,836,228,0,3/11/2025
7800,327,228,0,3/11/2025
7801,619,228,1,3/11/2025
7802,775,228,0,3/11/2025
7803,753,228,1,3/11/2025
7804,229,228,0,3/11/2025
7805,84,228,0,3/11/2025
7806,341,228,0,3/11/2025
7807,604,228,0,3/11/2025
7808,405,228,0,3/11/2025
7809,800,228,0,3/11/2025
7810,405,228,0,3/11/2025
7811,566,228,0,3/11/2025
7812,606,228,0,3/11/2025
7813,455,228,0,3/11/2025
7814,554,228,0,3/11/2025
7815,895,228,0,3/11/2025
7816,341,228,0,3/11/2025
7817,902,228,0,3/11/2025
7818,86,228,0,3/11/2025
7819,107,228,0,3/11/2025
7820,853,228,0,3/11/2025
7821,390,228,0,3/11/2025
7822,487,228,0,3/11/2025
7823,986,228,0,3/11/2025
7824,768,228,0,3/11/2025
7825,918,228,0,3/11/2025
7826,273,228,0,3/11/2025
7827,179,228,0,3/11/2025
7828,615,228,0,3/11/2025
7829,638,228,0,3/11/2025
7830,95,228,0,3/11/2025
7831,337,228,0,3/11/2025
7832,425,228,0,3/11/2025
7833,181,228,0,3/11/2025
7834,676,228,0,3/11/2025
7835,165,228,0,3/11/2025
7836,873,228,0,3/11/2025
7837,479,228,0,3/11/2025
7838,166,228,0,3/11/2025
7839,511,228,0,3/11/2025
7840,535,228,0,3/11/2025
7841,744,228,0,3/11/2025
7842,984,228,0,3/11/2025
7843,804,228,0,3/11/2025
7844,947,228,0,3/11/2025
7845,3,228,0,3/11/2025
7846,1000,228,0,3/11/2025
7847,819,228,0,3/11/2025
7848,826,229,0,7/5/2025
7849,171,229,0,7/5/2025
7850,644,229,0,7/5/2025
7851,52,229,0,7/5/2025
7852,511,229,0,7/5/2025
7853,120,229,0,7/5/2025
7854,300,229,0,7/5/2025
7855,529,229,1,7/5/2025
7856,968,229,0,7/5/2025
7857,685,229,0,7/5/2025
7858,984,229,0,7/5/2025
7859,572,229,0,7/5/2025
7860,869,229,0,7/5/2025
7861,425,229,0,7/5/2025
7862,405,229,0,7/5/2025
7863,818,229,0,7/5/2025
7864,785,229,0,7/5/2025
7865,224,229,0,7/5/2025
7866,425,229,0,7/5/2025
7867,743,229,0,7/5/2025
7868,768,229,0,7/5/2025
7869,714,229,0,7/5/2025
7870,165,229,0,7/5/2025
7871,349,229,0,7/5/2025
7872,330,229,0,7/5/2025
7873,778,229,0,7/5/2025
7874,617,229,0,7/5/2025
7875,484,229,1,7/5/2025
7876,327,229,0,7/5/2025
7877,63,229,0,7/5/2025
7878,374,229,1,7/5/2025
7879,938,229,0,7/5/2025
7880,405,229,0,7/5/2025
7881,32,229,0,7/5/2025
7882,572,229,0,7/5/2025
7883,510,229,0,7/5/2025
7884,395,229,0,7/5/2025
7885,279,229,0,7/5/2025
7886,949,229,0,7/5/2025
7887,573,229,0,7/5/2025
7888,768,229,0,7/5/2025
7889,568,229,0,7/5/2025
7890,681,229,0,7/5/2025
7891,645,229,0,7/5/2025
7892,759,229,0,7/5/2025
7893,902,229,0,7/5/2025
7894,548,229,0,7/5/2025
7895,865,229,0,7/5/2025
7896,844,229,0,7/5/2025
7897,511,229,0,7/5/2025
7898,701,229,0,7/5/2025
7899,234,229,0,7/5/2025
7900,674,229,0,7/5/2025
7901,930,229,0,7/5/2025
7902,836,229,0,7/5/2025
7903,178,229,0,7/5/2025
7904,374,229,0,7/5/2025
7905,126,229,0,7/5/2025
7906,339,229,0,7/5/2025
7907,535,229,0,7/5/2025
7908,349,230,0,5/29/2025
7909,911,230,0,5/29/2025
7910,35,230,0,5/29/2025
7911,869,230,0,5/29/2025
7912,123,230,0,5/29/2025
7913,676,230,0,5/29/2025
7914,909,230,0,5/29/2025
7915,468,230,0,5/29/2025
7916,714,230,0,5/29/2025
7917,109,230,0,5/29/2025
7918,989,230,0,5/29/2025
7919,109,230,0,5/29/2025
7920,588,230,0,5/29/2025
7921,724,230,0,5/29/2025
7922,587,230,0,5/29/2025
7923,442,230,0,5/29/2025
7924,981,230,0,5/29/2025
7925,171,230,0,5/29/2025
7926,559,230,0,5/29/2025
7927,518,230,0,5/29/2025
7928,330,230,0,5/29/2025
7929,568,230,0,5/29/2025
7930,255,230,1,5/29/2025
7931,541,230,0,5/29/2025
7932,803,230,0,5/29/2025
7933,887,230,0,5/29/2025
7934,148,230,0,5/29/2025
7935,241,230,0,5/29/2025
7936,674,230,0,5/29/2025
7937,593,230,0,5/29/2025
7938,511,230,0,5/29/2025
7939,753,230,0,5/29/2025
7940,425,230,0,5/29/2025
7941,583,230,0,5/29/2025
7942,655,230,0,5/29/2025
7943,339,230,0,5/29/2025
7944,902,230,0,5/29/2025
7945,818,230,0,5/29/2025
7946,782,230,0,5/29/2025
7947,997,230,0,5/29/2025
7948,455,230,0,5/29/2025
7949,279,230,0,5/29/2025
7950,28,230,0,5/29/2025
7951,395,230,0,5/29/2025
7952,509,230,0,5/29/2025
7953,33,230,0,5/29/2025
7954,35,230,0,5/29/2025
7955,986,230,0,5/29/2025
7956,902,230,0,5/29/2025
7957,320,230,0,5/29/2025
7958,111,230,0,5/29/2025
7959,947,230,0,5/29/2025
7960,887,230,0,5/29/2025
7961,374,230,0,5/29/2025
7962,785,230,0,5/29/2025
7963,127,230,0,5/29/2025
7964,324,230,0,5/29/2025
7965,775,230,1,5/29/2025
7966,587,230,1,5/29/2025
7967,111,230,0,5/29/2025
7968,532,230,0,5/29/2025
7969,337,230,0,5/29/2025
7970,819,230,1,5/29/2025
7971,930,230,0,5/29/2025
7972,578,230,1,5/29/2025
7973,93,230,0,5/29/2025
7974,614,230,0,5/29/2025
7975,823,230,0,5/29/2025
7976,615,230,0,5/29/2025
7977,533,230,0,5/29/2025
7978,663,230,0,5/29/2025
7979,505,230,0,5/29/2025
7980,725,230,0,5/29/2025
7981,971,230,0,5/29/2025
7982,775,230,0,5/29/2025
7983,93,230,0,5/29/2025
7984,876,230,0,5/29/2025
7985,719,230,0,5/29/2025
7986,918,230,0,5/29/2025
7987,225,230,0,5/29/2025
7988,386,230,0,5/29/2025
7989,583,230,0,5/29/2025
7990,643,230,0,5/29/2025
7991,196,230,0,5/29/2025
7992,572,230,0,5/29/2025
7993,747,230,0,5/29/2025
7994,968,230,0,5/29/2025
7995,52,230,0,5/29/2025
7996,910,230,0,5/29/2025
7997,23,230,0,5/29/2025
7998,28,230,0,5/29/2025
7999,930,230,0,5/29/2025
8000,971,230,0,5/29/2025
8001,109,230,0,5/29/2025
8002,990,230,0,5/29/2025
8003,897,230,0,5/29/2025
8004,566,230,0,5/29/2025
8005,389,230,0,5/29/2025
8006,509,230,0,5/29/2025
8007,178,230,0,5/29/2025
8008,668,231,1,9/27/2025
8009,220,231,0,9/27/2025
8010,315,231,0,9/27/2025
8011,323,231,0,9/27/2025
8012,741,231,0,9/27/2025
8013,60,231,0,9/27/2025
8014,60,231,0,9/27/2025
8015,892,231,0,9/27/2025
8016,875,231,0,9/27/2025
8017,381,231,0,9/27/2025
8018,275,231,0,9/27/2025
8019,315,231,1,9/27/2025
8020,662,231,0,9/27/2025
8021,454,231,0,9/27/2025
8022,727,231,0,9/27/2025
8023,563,231,1,9/27/2025
8024,882,231,0,9/27/2025
8025,657,231,0,9/27/2025
8026,567,231,0,9/27/2025
8027,377,231,1,9/27/2025
8028,506,232,0,3/4/2025
8029,284,232,0,3/4/2025
8030,966,232,1,3/4/2025
8031,346,232,0,3/4/2025
8032,30,232,0,3/4/2025
8033,795,233,0,4/26/2025
8034,438,233,0,4/26/2025
8035,780,233,0,4/26/2025
8036,893,233,1,4/26/2025
8037,59,233,1,4/26/2025
8038,157,233,0,4/26/2025
8039,862,233,0,4/26/2025
8040,163,233,0,4/26/2025
8041,846,233,1,4/26/2025
8042,400,233,1,4/26/2025
8043,60,233,0,4/26/2025
8044,316,233,0,4/26/2025
8045,191,233,0,4/26/2025
8046,29,233,0,4/26/2025
8047,373,233,0,4/26/2025
8048,481,233,0,4/26/2025
8049,235,233,0,4/26/2025
8050,58,233,0,4/26/2025
8051,598,233,0,4/26/2025
8052,253,233,0,4/26/2025
8053,814,234,1,10/6/2025
8054,944,234,0,10/6/2025
8055,303,234,0,10/6/2025
8056,89,234,0,10/6/2025
8057,723,234,0,10/6/2025
8058,994,234,0,10/6/2025
8059,859,234,0,10/6/2025
8060,514,234,0,10/6/2025
8061,106,234,0,10/6/2025
8062,740,234,0,10/6/2025
8063,944,234,1,10/6/2025
8064,805,234,0,10/6/2025
8065,723,234,0,10/6/2025
8066,689,234,1,10/6/2025
8067,433,234,0,10/6/2025
8068,503,235,0,10/20/2025
8069,207,235,0,10/20/2025
8070,431,235,0,10/20/2025
8071,584,235,0,10/20/2025
8072,799,235,0,10/20/2025
8073,306,235,0,10/20/2025
8074,392,235,0,10/20/2025
8075,417,235,0,10/20/2025
8076,356,235,0,10/20/2025
8077,94,235,0,10/20/2025
8078,519,235,0,10/20/2025
8079,830,235,0,10/20/2025
8080,851,235,0,10/20/2025
8081,375,235,0,10/20/2025
8082,417,235,0,10/20/2025
8083,579,235,0,10/20/2025
8084,503,235,0,10/20/2025
8085,160,235,0,10/20/2025
8086,65,235,0,10/20/2025
8087,406,235,0,10/20/2025
8088,283,235,0,10/20/2025
8089,642,235,0,10/20/2025
8090,579,235,0,10/20/2025
8091,128,235,0,10/20/2025
8092,306,235,0,10/20/2025
8093,364,235,0,10/20/2025
8094,129,235,0,10/20/2025
8095,495,235,0,10/20/2025
8096,935,235,0,10/20/2025
8097,595,235,0,10/20/2025
8098,765,235,0,10/20/2025
8099,136,235,0,10/20/2025
8100,34,235,0,10/20/2025
8101,993,235,0,10/20/2025
8102,626,235,0,10/20/2025
8103,626,235,0,10/20/2025
8104,332,235,0,10/20/2025
8105,53,235,0,10/20/2025
8106,446,235,0,10/20/2025
8107,612,235,0,10/20/2025
8108,439,235,0,10/20/2025
8109,250,235,0,10/20/2025
8110,659,235,0,10/20/2025
8111,42,235,0,10/20/2025
8112,829,235,0,10/20/2025
8113,38,235,0,10/20/2025
8114,392,235,0,10/20/2025
8115,799,235,0,10/20/2025
8116,175,235,0,10/20/2025
8117,664,235,0,10/20/2025
8118,935,235,0,10/20/2025
8119,788,235,0,10/20/2025
8120,745,235,0,10/20/2025
8121,988,235,0,10/20/2025
8122,584,235,0,10/20/2025
8123,361,235,0,10/20/2025
8124,160,235,0,10/20/2025
8125,97,235,0,10/20/2025
8126,228,235,0,10/20/2025
8127,661,235,0,10/20/2025
8128,212,235,0,10/20/2025
8129,114,235,0,10/20/2025
8130,144,235,0,10/20/2025
8131,503,235,0,10/20/2025
8132,465,235,0,10/20/2025
8133,8,235,0,10/20/2025
8134,226,235,0,10/20/2025
8135,160,235,0,10/20/2025
8136,108,235,0,10/20/2025
8137,13,235,0,10/20/2025
8138,105,236,0,10/6/2025
8139,104,236,0,10/6/2025
8140,801,236,0,10/6/2025
8141,17,236,0,10/6/2025
8142,448,236,0,10/6/2025
8143,914,236,0,10/6/2025
8144,905,236,0,10/6/2025
8145,152,236,0,10/6/2025
8146,822,236,0,10/6/2025
8147,508,236,0,10/6/2025
8148,693,236,0,10/6/2025
